cohorte,seguimiento,codigo_programa,codigo_ies,area,modalidad,virtual,acreditado,ies_acreditada,graduados,cotizantes,tasa
2019,2020,5394,2724,Administracion De Empresas Y Derecho,Presencial,0,,,47,30,0.638298
2019,2020,7915,2724,"Ingenieria, Industria Y Construccion",Presencial,0,,,13,8,0.615385
2019,2020,53406,2724,Administracion De Empresas Y Derecho,Presencial,0,,,38,15,0.394737
2019,2020,53605,2724,"Ingenieria, Industria Y Construccion",Presencial,0,,,19,11,0.578947
2019,2020,103868,2724,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,8,1,0.125
2019,2020,102493,2724,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,7,2,0.285714
2019,2020,4489,2724,"Ingenieria, Industria Y Construccion",Presencial,0,,,11,3,0.272727
2019,2020,1399,1722,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,65,26,0.4
2019,2020,12967,1722,"Ingenieria, Industria Y Construccion",Presencial,0,,,45,32,0.711111
2019,2020,103215,1722,Administracion De Empresas Y Derecho,Virtual,1,,,45,31,0.688889
2019,2020,1402,1722,Administracion De Empresas Y Derecho,Presencial,0,,,41,25,0.609756
2019,2020,1403,1722,Administracion De Empresas Y Derecho,Presencial,0,,,76,57,0.75
2019,2020,91403,3117,"Ingenieria, Industria Y Construccion",Presencial,0,,,47,19,0.404255
2019,2020,91418,3117,Administracion De Empresas Y Derecho,Presencial,0,,,18,17,0.944444
2019,2020,91415,3117,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,8,8,1.0
2019,2020,102577,3117,"Ingenieria, Industria Y Construccion",Presencial,0,,,22,16,0.727273
2019,2020,54231,3117,"Ingenieria, Industria Y Construccion",Presencial,0,,,188,101,0.537234
2019,2020,91410,3117,Administracion De Empresas Y Derecho,Presencial,0,,,60,29,0.483333
2019,2020,91409,3117,"Ingenieria, Industria Y Construccion",Presencial,0,,,49,27,0.55102
2019,2020,10177,3117,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,2,1,0.5
2019,2020,91405,3117,"Ingenieria, Industria Y Construccion",Presencial,0,,,1,0,0.0
2019,2020,91406,3117,"Ingenieria, Industria Y Construccion",Presencial,0,,,4,2,0.5
2019,2020,102576,3117,"Ingenieria, Industria Y Construccion",Presencial,0,,,96,40,0.416667
2019,2020,91404,3117,"Ingenieria, Industria Y Construccion",Presencial,0,,,12,6,0.5
2019,2020,15770,1204,Educacion,Presencial,0,,,52,22,0.423077
2019,2020,707,1204,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,45,23,0.511111
2019,2020,13151,1204,Educacion,Presencial,0,,,19,11,0.578947
2019,2020,13145,1204,Educacion,Presencial,0,,,67,43,0.641791
2019,2020,91224,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,651,180,0.276498
2019,2020,91176,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,1252,471,0.376198
2019,2020,91210,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,410,145,0.353659
2019,2020,91186,9110,Servicios,Presencial,0,,,3630,1869,0.514876
2019,2020,91223,9110,Administracion De Empresas Y Derecho,Presencial,0,,,797,307,0.385194
2019,2020,91230,9110,Administracion De Empresas Y Derecho,Presencial,0,,,899,516,0.573971
2019,2020,91206,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,579,199,0.343696
2019,2020,91158,9110,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,2027,715,0.352738
2019,2020,103598,9110,Administracion De Empresas Y Derecho,Virtual,1,,,1096,834,0.760949
2019,2020,91209,9110,Arte Y Humanidades,Presencial,0,,,801,315,0.393258
2019,2020,103634,9110,Arte Y Humanidades,Virtual,1,,,328,99,0.301829
2019,2020,102356,9110,Servicios,Presencial,0,,,465,339,0.729032
2019,2020,91146,9110,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,524,262,0.5
2019,2020,102348,9110,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,969,585,0.603715
2019,2020,102347,9110,"Ingenieria, Industria Y Construccion",Presencial,0,,,1683,1168,0.693999
2019,2020,91228,9110,"Ingenieria, Industria Y Construccion",Presencial,0,,,68,41,0.602941
2019,2020,91180,9110,Administracion De Empresas Y Derecho,Presencial,0,,,1995,1114,0.558396
2019,2020,91114,9110,"Ingenieria, Industria Y Construccion",Presencial,0,,,58,14,0.241379
2019,2020,102360,9110,Arte Y Humanidades,Presencial,0,,,71,34,0.478873
2019,2020,91189,9110,Administracion De Empresas Y Derecho,Presencial,0,,,280,220,0.785714
2019,2020,91219,9110,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,45,17,0.377778
2019,2020,102362,9110,"Ingenieria, Industria Y Construccion",Presencial,0,,,272,214,0.786765
2019,2020,91169,9110,"Ingenieria, Industria Y Construccion",Presencial,0,,,705,414,0.587234
2019,2020,91193,9110,"Ingenieria, Industria Y Construccion",Presencial,0,,,244,152,0.622951
2019,2020,91208,9110,Arte Y Humanidades,Presencial,0,,,46,10,0.217391
2019,2020,102367,9110,"Ingenieria, Industria Y Construccion",Presencial,0,,,13,8,0.615385
2019,2020,30,1101,"Ingenieria, Industria Y Construccion",Presencial,0,,,99,24,0.242424
2019,2020,31,1101,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,98,32,0.326531
2019,2020,16939,1101,"Ingenieria, Industria Y Construccion",Presencial,0,,,50,25,0.5
2019,2020,54274,4813,Administracion De Empresas Y Derecho,Presencial,0,,,19,4,0.210526
2019,2020,6140,4813,Administracion De Empresas Y Derecho,Presencial,0,,,5,2,0.4
2019,2020,105033,4813,Administracion De Empresas Y Derecho,Presencial,0,,,5,2,0.4
2019,2020,53166,4813,Administracion De Empresas Y Derecho,Presencial,0,,,1,0,0.0
2019,2020,54546,4813,Administracion De Empresas Y Derecho,Presencial,0,,,7,4,0.571429
2019,2020,55153,1804,Administracion De Empresas Y Derecho,Presencial,0,,,38,9,0.236842
2019,2020,20601,1728,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,71,48,0.676056
2019,2020,102209,1728,Administracion De Empresas Y Derecho,Presencial,0,,,12,7,0.583333
2019,2020,90797,1728,Administracion De Empresas Y Derecho,Presencial,0,,,62,33,0.532258
2019,2020,2861,1728,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,74,51,0.689189
2019,2020,4879,1728,"Ingenieria, Industria Y Construccion",Presencial,0,,,83,53,0.638554
2019,2020,20505,1728,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,41,13,0.317073
2019,2020,1872,1728,Arte Y Humanidades,Presencial,0,,,12,3,0.25
2019,2020,773,1728,Educacion,Presencial,0,,,6,3,0.5
2019,2020,51611,1205,"Ingenieria, Industria Y Construccion",Presencial,0,,,79,34,0.43038
2019,2020,740,1205,Administracion De Empresas Y Derecho,Presencial,0,,,133,38,0.285714
2019,2020,19723,1205,Administracion De Empresas Y Derecho,Presencial,0,,,96,70,0.729167
2019,2020,2995,1205,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,21,16,0.761905
2019,2020,742,1205,Administracion De Empresas Y Derecho,Presencial,0,,,138,72,0.521739
2019,2020,20127,1830,Administracion De Empresas Y Derecho,Presencial,0,,,73,46,0.630137
2019,2020,54405,1830,Arte Y Humanidades,Presencial,0,,,51,14,0.27451
2019,2020,20109,1830,Administracion De Empresas Y Derecho,Presencial,0,,,64,50,0.78125
2019,2020,53476,1830,Administracion De Empresas Y Derecho,Presencial,0,,,84,54,0.642857
2019,2020,20104,1830,"Ingenieria, Industria Y Construccion",Presencial,0,,,64,38,0.59375
2019,2020,20100,1830,Administracion De Empresas Y Derecho,Presencial,0,,,150,104,0.693333
2019,2020,20146,1830,"Ingenieria, Industria Y Construccion",Presencial,0,,,35,25,0.714286
2019,2020,20096,1830,"Ingenieria, Industria Y Construccion",Presencial,0,,,36,29,0.805556
2019,2020,1689,2102,"Ingenieria, Industria Y Construccion",Virtual,1,,,173,113,0.653179
2019,2020,104446,2102,"Ingenieria, Industria Y Construccion",Virtual,1,,,149,106,0.711409
2019,2020,4068,2832,Salud Y Bienestar,Presencial,0,,,19,14,0.736842
2019,2020,6632,2832,Administracion De Empresas Y Derecho,Presencial,0,,,14,9,0.642857
2019,2020,103669,2832,"Ingenieria, Industria Y Construccion",Presencial,0,,,39,25,0.641026
2019,2020,11994,2832,Administracion De Empresas Y Derecho,Presencial,0,,,27,8,0.296296
2019,2020,103870,2832,Administracion De Empresas Y Derecho,Presencial,0,,,9,7,0.777778
2019,2020,4066,2832,Salud Y Bienestar,Presencial,0,,,25,20,0.8
2019,2020,3938,2832,Arte Y Humanidades,Presencial,0,,,21,11,0.52381
2019,2020,4069,2832,Salud Y Bienestar,Presencial,0,,,29,16,0.551724
2019,2020,20827,2832,"Ingenieria, Industria Y Construccion",Presencial,0,,,51,29,0.568627
2019,2020,4292,2832,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,10,3,0.3
2019,2020,52584,1818,Salud Y Bienestar,Presencial,0,,,41,21,0.512195
2019,2020,9105,1818,"Ingenieria, Industria Y Construccion",Presencial,0,,,237,126,0.531646
2019,2020,8893,1818,Administracion De Empresas Y Derecho,Presencial,0,,,118,44,0.372881
2019,2020,6359,1818,Administracion De Empresas Y Derecho,Presencial,0,,,55,31,0.563636
2019,2020,9001,1818,Administracion De Empresas Y Derecho,Presencial,0,,,165,55,0.333333
